Time,Temperature,Temperature_0,Temperature_1,Temperature_2,heat C,heat B,heat A
1/15/2021 14:12:48.234,88.977177,89.311414,87.786114,88.653198,90.849869,91.3586,91.906953
1/15/2021 14:12:48.734,88.984793,89.316734,87.815763,88.596985,90.849462,91.389446,91.957113
1/15/2021 14:12:49.234,89.012032,89.356148,87.796855,88.606542,90.884458,91.404225,91.956725
1/15/2021 14:12:49.734,89.001856,89.308998,87.799078,88.511878,90.869609,91.412355,91.965775
1/15/2021 14:12:50.234,88.92545,89.286091,87.7771,88.469462,90.90707,91.413513,91.975668
1/15/2021 14:12:50.734,88.903663,89.321483,87.736957,88.550074,90.904772,91.42914,91.989919
1/15/2021 14:12:51.234,88.891266,89.267059,87.705513,88.489694,90.898387,91.439299,92.002838
1/15/2021 14:12:51.734,88.865681,89.242388,87.768997,88.380084,90.906879,91.430327,91.989268
1/15/2021 14:12:52.234,88.855217,89.323093,87.768177,88.478903,90.932028,91.419172,92.013507
1/15/2021 14:12:52.734,88.831588,89.328396,87.784725,88.423136,90.937715,91.429915,92.030689
1/15/2021 14:12:53.234,88.905526,89.336666,87.814109,88.418776,90.950778,91.447117,92.028587
1/15/2021 14:12:53.734,88.951943,89.357828,87.822635,88.428452,90.958155,91.46047,92.028151
1/15/2021 14:12:54.234,88.991067,89.324387,87.805278,88.362421,90.95276,91.479894,92.026432
1/15/2021 14:12:54.734,89.052001,89.329523,87.844385,88.338629,90.968748,91.50186,92.043805
1/15/2021 14:12:55.234,89.095293,89.344113,87.84795,88.298805,90.975856,91.498398,92.061949
1/15/2021 14:12:55.734,89.105698,89.346022,87.841135,88.327344,90.987034,91.501764,92.05842
1/15/2021 14:12:56.234,89.113842,89.37943,87.841013,88.29577,90.994238,91.523218,92.081717
1/15/2021 14:12:56.734,89.106408,89.357067,87.871456,88.397387,91.007976,91.53466,92.101437
1/15/2021 14:12:57.234,89.120451,89.382365,87.886872,88.338191,91.027158,91.538677,92.11281
1/15/2021 14:12:57.734,89.136093,89.412247,87.929135,88.354058,91.049843,91.554472,92.107921
1/15/2021 14:12:58.234,89.191265,89.416211,88.01413,88.432864,91.04351,91.570201,92.153534
1/15/2021 14:12:58.734,89.173982,89.471499,88.098777,88.460355,91.060466,91.574749,92.150728
1/15/2021 14:12:59.234,89.187691,89.422053,88.130158,88.495183,91.053041,91.588007,92.176861
1/15/2021 14:12:59.734,89.22355,89.368579,88.206639,88.388232,91.074396,91.609825,92.194086
1/15/2021 14:13:00.234,89.187062,89.490551,88.189216,88.489503,91.086464,91.609025,92.197884
1/15/2021 14:13:00.734,89.203608,89.545913,88.142626,88.614183,91.093984,91.630336,92.206326
1/15/2021 14:13:01.234,89.221893,89.576832,88.139555,88.617541,91.09082,91.637743,92.204541
1/15/2021 14:13:01.734,89.242297,89.576339,88.141358,88.629446,91.13905,91.648291,92.227504
1/15/2021 14:13:02.234,89.251641,89.604517,88.100425,88.640395,91.133368,91.663752,92.234232
1/15/2021 14:13:02.734,89.267581,89.637685,88.035784,88.668731,91.139653,91.678312,92.235463
1/15/2021 14:13:03.234,89.246687,89.634472,88.114296,88.754835,91.1494,91.67473,92.228662
1/15/2021 14:13:03.734,89.240072,89.602364,88.072332,88.646279,91.169769,91.683153,92.260993
1/15/2021 14:13:04.234,89.251724,89.634688,88.044955,88.654025,91.154991,91.682162,92.261381
1/15/2021 14:13:04.734,89.260054,89.630845,88.079451,88.624699,91.148629,91.680395,92.260993
1/15/2021 14:13:05.234,89.278205,89.633152,88.152232,88.588432,91.187764,91.688281,92.276236
1/15/2021 14:13:05.734,89.305714,89.682484,88.159071,88.657493,91.176878,91.710028,92.290632
1/15/2021 14:13:06.234,89.296485,89.685886,88.151223,88.845956,91.185687,91.718379,92.265423
1/15/2021 14:13:06.734,89.313802,89.685979,88.205264,88.846049,91.191465,91.717263,92.263847
1/15/2021 14:13:07.234,89.293533,89.699241,88.26604,88.731186,91.20777,91.732192,92.293492
1/15/2021 14:13:07.734,89.328423,89.668907,88.296098,88.691907,91.215798,91.721835,92.32497
1/15/2021 14:13:08.234,89.351787,89.647946,88.264357,88.663147,91.242406,91.764996,92.305153
1/15/2021 14:13:08.734,89.35221,89.599679,88.256745,88.546018,91.24693,91.737344,92.322092
1/15/2021 14:13:09.234,89.344172,89.516769,88.283834,88.47209,91.250893,91.763372,92.33985
1/15/2021 14:13:09.734,89.336393,89.487401,88.338043,88.440206,91.237882,91.782535,92.338327
1/15/2021 14:13:10.234,89.262702,89.613742,88.403956,88.424848,91.257649,91.762774,92.356723
1/15/2021 14:13:10.734,89.283159,89.602048,88.433591,88.429229,91.278205,91.770923,92.375908
1/15/2021 14:13:11.234,89.351526,89.680759,88.336642,88.593089,91.282461,91.818849,92.360855
1/15/2021 14:13:11.734,89.389016,89.715498,88.237753,88.569957,91.272911,91.785394,92.377967
1/15/2021 14:13:12.234,89.411572,89.67145,88.159061,88.589064,91.300457,91.801913,92.383455
1/15/2021 14:13:12.734,89.399783,89.623831,88.169086,88.564191,91.289384,91.834047,92.406401
1/15/2021 14:13:13.234,89.431636,89.613426,88.160293,88.481699,91.311708,91.823278,92.403906
1/15/2021 14:13:13.734,89.445281,89.695745,88.182656,88.504983,91.291921,91.853133,92.405261
1/15/2021 14:13:14.234,89.418471,89.635171,88.232532,88.654967,91.315992,91.850547,92.404514
1/15/2021 14:13:14.734,89.430875,89.652169,88.291535,88.68918,91.325424,91.834698,92.418547
1/15/2021 14:13:15.234,89.469864,89.693688,88.341071,88.767193,91.33012,91.836638,92.431061
1/15/2021 14:13:15.734,89.475581,89.661509,88.362857,88.626653,91.359022,91.865544,92.444802
1/15/2021 14:13:16.234,89.420395,89.64697,88.338222,88.62268,91.334084,91.866344,92.450659
1/15/2021 14:13:16.734,89.35,89.655346,88.28989,88.670774,91.347341,91.881442,92.467139
1/15/2021 14:13:17.234,89.325028,89.630831,88.278241,88.621011,91.364394,91.897579,92.466268
1/15/2021 14:13:17.734,89.335994,89.620209,88.286908,88.611311,91.362215,91.884827,92.464088
1/15/2021 14:13:18.234,89.394207,89.60011,88.306075,88.615097,91.384544,91.89337,92.464816
1/15/2021 14:13:18.734,89.395607,89.61552,88.333875,88.686294,91.373514,91.912217,92.474012
1/15/2021 14:13:19.234,89.445561,89.647793,88.368661,88.787669,91.385774,91.897818,92.479841
1/15/2021 14:13:19.734,89.380797,89.682931,88.426742,88.764246,91.388322,91.913237,92.506298
1/15/2021 14:13:20.234,89.346895,89.70989,88.444965,88.689482,91.396666,91.907792,92.50591
1/15/2021 14:13:20.734,89.361532,89.682269,88.46993,88.667839,91.412264,91.944079,92.536227
1/15/2021 14:13:21.234,89.493234,89.757714,88.464301,88.67897,91.430797,91.951123,92.518444
1/15/2021 14:13:21.734,89.550431,89.752902,88.413575,88.659696,91.424482,91.966413,92.553967
1/15/2021 14:13:22.234,89.527477,89.769452,88.317393,88.688178,91.443881,91.985816,92.533372
1/15/2021 14:13:22.734,89.529075,89.753594,88.285473,88.755442,91.44899,91.947714,92.559174
1/15/2021 14:13:23.234,89.524204,89.764341,88.318713,88.723709,91.441947,91.976066,92.52684
1/15/2021 14:13:23.734,89.501128,89.745397,88.383115,88.784215,91.44132,91.961648,92.558398
1/15/2021 14:13:24.234,89.510011,89.715005,88.330926,88.736612,91.44831,92.001278,92.581483
1/15/2021 14:13:24.734,89.533498,89.709325,88.365655,88.753206,91.470013,91.990346,92.571928
1/15/2021 14:13:25.234,89.554565,89.693645,88.353425,88.718933,91.488129,92.011684,92.562004
1/15/2021 14:13:25.734,89.509611,89.746531,88.328001,88.726799,91.47141,91.991744,92.579764
1/15/2021 14:13:26.234,89.450673,89.734901,88.326019,88.730557,91.482422,92.002298,92.578825
1/15/2021 14:13:26.734,89.40013,89.72225,88.33702,88.706659,91.478142,92.013188,92.585579
1/15/2021 14:13:27.234,89.324248,89.696198,88.374343,88.781182,91.48259,92.005684,92.596465
1/15/2021 14:13:27.734,89.355672,89.671125,88.384176,88.885617,91.462731,92.015701,92.592231
1/15/2021 14:13:28.234,89.351907,89.718577,88.427017,88.866927,91.486219,92.013451,92.594118
1/15/2021 14:13:28.734,89.441549,89.739098,88.43031,88.897545,91.512393,92.025839,92.622143
1/15/2021 14:13:29.234,89.432428,89.834711,88.489608,88.842273,91.512197,92.04587,92.621026
1/15/2021 14:13:29.734,89.446255,89.767002,88.485294,88.911205,91.511934,92.022161,92.615245
1/15/2021 14:13:30.234,89.44148,89.743163,88.504397,88.959243,91.517861,92.063947,92.645085
1/15/2021 14:13:30.734,89.428571,89.806508,88.505498,88.913271,91.534211,92.072025,92.648107
1/15/2021 14:13:31.234,89.528326,89.860109,88.513158,88.804519,91.554578,92.085041,92.652389
1/15/2021 14:13:31.734,89.624675,89.821181,88.477461,88.786729,91.555091,92.085094,92.630371
1/15/2021 14:13:32.234,89.672786,89.80751,88.56252,88.699589,91.55872,92.089643,92.645497
1/15/2021 14:13:32.734,89.686939,89.800074,88.577357,88.743816,91.54788,92.104086,92.653505
1/15/2021 14:13:33.234,89.598373,89.772368,88.557928,88.807963,91.564791,92.099393,92.654329
1/15/2021 14:13:33.734,89.464333,89.80116,88.586708,88.855344,91.562129,92.092593,92.671898
1/15/2021 14:13:34.234,89.46662,89.879934,88.506801,88.90539,91.572121,92.111322,92.66672
1/15/2021 14:13:34.734,89.451539,89.88024,88.475194,88.935087,91.567793,92.103775,92.666989
1/15/2021 14:13:35.234,89.445879,89.879632,88.488592,88.962034,91.568904,92.092473,92.672238
1/15/2021 14:13:35.734,89.415448,89.884339,88.511433,88.952273,91.586006,92.10682,92.683369
1/15/2021 14:13:36.234,89.515984,89.943088,88.535258,88.953828,91.608337,92.123638,92.687316
1/15/2021 14:13:36.734,89.506243,89.894297,88.532178,88.917912,91.6042,92.117202,92.711227
1/15/2021 14:13:37.234,89.521836,89.874749,88.580827,88.942686,91.613029,92.136147,92.713162
1/15/2021 14:13:37.734,89.531747,89.861922,88.566858,88.980609,91.616783,92.141281,92.717377
1/15/2021 14:13:38.234,89.558558,89.895857,88.523635,89.113962,91.603496,92.158333,92.71742
1/15/2021 14:13:38.734,89.534273,89.934965,88.538159,89.037097,91.643514,92.144111,92.724806
1/15/2021 14:13:39.234,89.50692,89.922997,88.558339,89.023755,91.636059,92.167916,92.73758
1/15/2021 14:13:39.734,89.559017,89.951673,88.59963,88.982157,91.645836,92.164822,92.743223
1/15/2021 14:13:40.234,89.600586,89.946849,88.58861,88.958506,91.636303,92.184251,92.754838
1/15/2021 14:13:40.734,89.642883,89.943672,88.612985,89.077719,91.655364,92.184466,92.747696
1/15/2021 14:13:41.234,89.627962,90.003171,88.688989,89.1248,91.633641,92.191242,92.776086
1/15/2021 14:13:41.734,89.692322,90.024126,88.780424,89.136564,91.676412,92.187589,92.783927
1/15/2021 14:13:42.234,89.786513,90.073996,88.836702,89.133373,91.700194,92.223328,92.809099
1/15/2021 14:13:42.734,89.761851,90.087463,88.910781,89.107339,91.71904,92.230224,92.836229
1/15/2021 14:13:43.234,89.722802,90.100092,88.991832,89.066231,91.717805,92.253815,92.861204
1/15/2021 14:13:43.734,89.754501,90.089071,88.967727,89.02054,91.749043,92.270807,92.858427
1/15/2021 14:13:44.234,89.838784,90.083318,88.859568,89.132818,91.753854,92.316078,92.887153
1/15/2021 14:13:44.734,89.820541,90.131918,88.858092,89.173136,91.766069,92.316341,92.884657
1/15/2021 14:13:45.234,89.778921,90.179651,88.837379,89.184799,91.797738,92.318132,92.890127
1/15/2021 14:13:45.734,89.858185,90.179675,88.889755,89.209165,91.81037,92.335823,92.902764
1/15/2021 14:13:46.234,89.909042,90.126707,89.007186,89.259322,91.808722,92.330038,92.904335
1/15/2021 14:13:46.734,89.873548,90.121991,89.043574,89.230035,91.817241,92.364304,92.928032
1/15/2021 14:13:47.234,89.920634,90.203768,89.020612,89.267926,91.835096,92.373428,92.941756
1/15/2021 14:13:47.734,89.950235,90.177552,88.991191,89.261697,91.851836,92.364424,92.948845
1/15/2021 14:13:48.234,89.959069,90.21648,88.967416,89.215186,91.85026,92.39871,92.963364
1/15/2021 14:13:48.734,89.985412,90.243285,88.940249,89.277117,91.870683,92.400286,92.975057
1/15/2021 14:13:49.234,90.005225,90.30514,88.928828,89.279932,91.853143,92.413547,92.991541
1/15/2021 14:13:49.734,90.008776,90.243679,88.890817,89.143633,91.885608,92.412915,92.956418
1/15/2021 14:13:50.234,90.003194,90.183195,88.909806,89.213832,91.927607,92.428255,92.989236
1/15/2021 14:13:50.734,89.845764,90.18425,88.915912,89.1437,91.913654,92.43407,93.008848
1/15/2021 14:13:51.234,89.789949,90.187004,88.896392,89.132216,91.906902,92.430535,92.98186
1/15/2021 14:13:51.734,89.893945,90.193616,88.827229,89.168218,91.906031,92.442997,93.036632
1/15/2021 14:13:52.234,89.975556,90.219186,88.864957,89.300562,91.90978,92.43939,93.036244
1/15/2021 14:13:52.734,90.035775,90.221292,88.905177,89.442064,91.915541,92.442393,93.021773
1/15/2021 14:13:53.234,90.054565,90.260069,88.926027,89.523087,91.942519,92.46156,93.034046
1/15/2021 14:13:53.734,90.067313,90.322438,88.940837,89.496102,91.974477,92.485708,93.046242
1/15/2021 14:13:54.234,90.079154,90.344619,88.858303,89.497377,91.959695,92.486096,93.040652
1/15/2021 14:13:54.734,90.07451,90.357204,88.869963,89.512484,91.963665,92.496044,93.068077
1/15/2021 14:13:55.234,90.101397,90.394891,88.919112,89.476899,91.979438,92.492969,93.06914
1/15/2021 14:13:55.734,90.090658,90.37657,88.946035,89.524726,91.99139,92.505383,93.07052
1/15/2021 14:13:56.234,90.093913,90.385338,88.946533,89.67887,92.008811,92.529245,93.091627
1/15/2021 14:13:56.734,90.070227,90.491449,88.933877,89.806543,91.988101,92.53152,93.098041
1/15/2021 14:13:57.234,90.071127,90.525661,88.997233,89.841665,92.035259,92.523512,93.101989
1/15/2021 14:13:57.734,90.120304,90.555319,89.033076,89.858913,92.037116,92.542842,93.120403
1/15/2021 14:13:58.234,90.138757,90.549422,89.027412,89.946271,92.042346,92.565085,93.132533
1/15/2021 14:13:58.734,90.182411,90.561838,89.002852,90.034942,92.047623,92.570363,93.152069
1/15/2021 14:13:59.234,90.154196,90.595189,88.989113,90.07311,92.064919,92.609733,93.167993
1/15/2021 14:13:59.734,90.188527,90.609539,89.028254,90.050935,92.088537,92.597031,93.167246
1/15/2021 14:14:00.234,90.232091,90.624621,89.108542,90.049475,92.09357,92.631493,93.17596
1/15/2021 14:14:00.734,90.260731,90.614897,89.13809,90.014028,92.112055,92.624231,93.20135
1/15/2021 14:14:01.234,90.22687,90.639387,89.142131,89.999464,92.121589,92.638826,93.221926
1/15/2021 14:14:01.734,90.266309,90.63518,89.110829,90.026726,92.132671,92.669681,93.205418
1/15/2021 14:14:02.234,90.265938,90.64308,89.14008,90.00706,92.134677,92.661112,93.23088
1/15/2021 14:14:02.734,90.218655,90.610953,89.123356,90.010774,92.149484,92.688797,93.235575
1/15/2021 14:14:03.234,90.261521,90.618444,89.110865,89.90847,92.178495,92.712755,93.25126
1/15/2021 14:14:03.734,90.216566,90.588417,89.149972,89.821259,92.164052,92.69647,93.280043
1/15/2021 14:14:04.234,90.190973,90.558684,89.159521,89.772472,92.174918,92.718374,93.266998
1/15/2021 14:14:04.734,90.204272,90.563485,89.151459,89.769002,92.175813,92.729386,93.303768
1/15/2021 14:14:05.234,90.213109,90.564511,89.170167,89.692858,92.201989,92.733955,93.284422
1/15/2021 14:14:05.734,90.245996,90.601309,89.164694,89.738142,92.228271,92.749206,93.320373
1/15/2021 14:14:06.234,90.242103,90.635553,89.19364,89.782022,92.240899,92.748961,93.335306
1/15/2021 14:14:06.734,90.263126,90.599373,89.160693,89.685908,92.251091,92.787664,93.345501
1/15/2021 14:14:07.234,90.204863,90.574644,89.214511,89.685762,92.231317,92.776163,93.360674
1/15/2021 14:14:07.734,90.143947,90.532558,89.251899,89.717644,92.248327,92.786739,93.355155
1/15/2021 14:14:08.234,90.103278,90.60974,89.246835,89.790899,92.283321,92.808405,93.372685
1/15/2021 14:14:08.734,90.1685,90.602374,89.259221,89.771132,92.28221,92.814651,93.366515
1/15/2021 14:14:09.234,90.259271,90.687187,89.269362,89.683662,92.283608,92.797656,93.368373
1/15/2021 14:14:09.734,90.376535,90.686146,89.272454,89.665625,92.288187,92.836264,93.39733
1/15/2021 14:14:10.234,90.419314,90.722727,89.259415,89.675322,92.296146,92.831809,93.395634
1/15/2021 14:14:10.734,90.406775,90.762571,89.254229,89.766139,92.295365,92.848961,93.390253
1/15/2021 14:14:11.234,90.431162,90.799139,89.248294,89.900539,92.315719,92.83897,93.417515
1/15/2021 14:14:11.734,90.440196,90.797834,89.204967,90.046927,92.313348,92.848095,93.408244
1/15/2021 14:14:12.234,90.459031,90.758543,89.190038,89.947697,92.326705,92.841221,93.427586
1/15/2021 14:14:12.734,90.472877,90.774459,89.254169,90.023558,92.344468,92.858527,93.431098
1/15/2021 14:14:13.234,90.480604,90.804014,89.333542,90.144526,92.356518,92.860463,93.45879
1/15/2021 14:14:13.734,90.484763,90.786346,89.320247,89.990652,92.361455,92.871379,93.46603
1/15/2021 14:14:14.234,90.450533,90.770723,89.291771,89.894182,92.373146,92.909284,93.457487
1/15/2021 14:14:14.734,90.448502,90.765704,89.287903,89.789941,92.374281,92.903981,93.467822
1/15/2021 14:14:15.234,90.462965,90.719973,89.197874,89.728149,92.405665,92.901341,93.48542
1/15/2021 14:14:15.734,90.496369,90.738676,89.163063,89.725945,92.384755,92.912617,93.484739
1/15/2021 14:14:16.234,90.452034,90.738908,89.151125,89.892696,92.381393,92.927649,93.481376
1/15/2021 14:14:16.734,90.466095,90.739416,89.17804,89.921455,92.379166,92.931859,93.485127
1/15/2021 14:14:17.234,90.426716,90.810546,89.180011,90.022883,92.391895,92.900446,93.477164
1/15/2021 14:14:17.734,90.441828,90.819456,89.125997,89.989527,92.386378,92.915621,93.490503
1/15/2021 14:14:18.234,90.48533,90.821378,89.18257,89.881427,92.403658,92.927386,93.463634
1/15/2021 14:14:18.734,90.508318,90.825298,89.234712,89.88213,92.41668,92.923856,93.49736
1/15/2021 14:14:19.234,90.489154,90.82727,89.333363,89.988381,92.395765,92.926849,93.490695
1/15/2021 14:14:19.734,90.463001,90.8535,89.401834,89.917902,92.420861,92.941373,93.52362
1/15/2021 14:14:20.234,90.531751,90.834259,89.381225,89.88994,92.41827,92.942,93.540346
1/15/2021 14:14:20.734,90.537762,90.86118,89.408822,89.93982,92.4401,92.961995,93.530448
1/15/2021 14:14:21.234,90.567216,90.873865,89.399913,89.933437,92.445378,92.949799,93.537108
1/15/2021 14:14:21.734,90.581943,90.829774,89.471819,89.753849,92.449611,92.975647,93.560662
1/15/2021 14:14:22.234,90.616151,90.791839,89.537477,89.730398,92.466187,92.995446,93.560226
1/15/2021 14:14:22.734,90.546683,90.800943,89.581486,89.61961,92.476303,93.013381,93.568045
1/15/2021 14:14:23.234,90.596103,90.814296,89.581053,89.702548,92.488065,93.00813,93.575213
1/15/2021 14:14:23.734,90.6099,90.833608,89.608395,89.720244,92.479324,93.036638,93.597287
1/15/2021 14:14:24.234,90.612872,90.851056,89.618256,89.712421,92.514704,93.04903,93.607842
1/15/2021 14:14:24.734,90.625742,90.884147,89.624462,89.878255,92.499656,93.046856,93.605667
1/15/2021 14:14:25.234,90.56557,90.911049,89.56339,89.920995,92.509915,93.069533,93.612711
1/15/2021 14:14:25.734,90.538729,90.937511,89.457097,89.989022,92.504642,93.049543,93.614335
1/15/2021 14:14:26.234,90.556141,90.947114,89.390909,89.944185,92.517008,93.052714,93.599108
1/15/2021 14:14:26.734,90.597891,90.94889,89.375919,90.009814,92.551468,93.05545,93.626683
1/15/2021 14:14:27.234,90.560468,91.006587,89.307738,90.195208,92.521534,93.087594,93.609156
1/15/2021 14:14:27.734,90.512951,90.96113,89.332578,90.362479,92.545659,93.072633,93.62041
1/15/2021 14:14:28.234,90.546799,91.030599,89.285807,90.322585,92.53869,93.068882,93.629998
1/15/2021 14:14:28.734,90.628583,91.045073,89.311066,90.252059,92.534236,93.066726,93.639341
1/15/2021 14:14:29.234,90.60626,91.048711,89.340422,90.251562,92.538326,93.066678,93.636074
1/15/2021 14:14:29.734,90.64462,91.034688,89.401042,90.226975,92.562068,93.086286,93.647406
1/15/2021 14:14:30.234,90.648616,91.070165,89.465436,90.241768,92.55655,93.097783,93.664885
1/15/2021 14:14:30.734,90.625295,91.080158,89.528475,90.192722,92.572135,93.108313,93.670357
1/15/2021 14:14:31.234,90.624051,91.087645,89.551345,90.148063,92.592994,93.10756,93.669145
1/15/2021 14:14:31.734,90.640374,91.039173,89.60395,90.184599,92.594421,93.122785,93.692652
1/15/2021 14:14:32.234,90.647592,90.990786,89.683281,90.312645,92.611266,93.143312,93.691105
1/15/2021 14:14:32.734,90.74949,91.083047,89.722216,90.372721,92.600255,93.160812,93.722868
1/15/2021 14:14:33.234,90.794208,91.130529,89.65392,90.472109,92.618283,93.167347,93.730784
1/15/2021 14:14:33.734,90.796407,91.153639,89.529573,90.600662,92.660442,93.154326,93.7357
1/15/2021 14:14:34.234,90.743925,91.172614,89.526719,90.655932,92.670558,93.172262,93.75778
1/15/2021 14:14:34.734,90.719392,91.159336,89.529066,90.652077,92.645776,93.189326,93.753688
1/15/2021 14:14:35.234,90.704978,91.140094,89.547269,90.50855,92.693232,93.192181,93.754704
1/15/2021 14:14:35.734,90.714604,91.147423,89.526116,90.274897,92.65035,93.215517,93.763324
1/15/2021 14:14:36.234,90.717459,91.173028,89.559515,90.322317,92.684568,93.217088,93.780536
1/15/2021 14:14:36.734,90.720084,91.123262,89.623919,90.336657,92.696672,93.214017,93.781605
1/15/2021 14:14:37.234,90.660082,91.103462,89.693471,90.265177,92.718499,93.231709,93.809421
1/15/2021 14:14:37.734,90.645285,91.020877,89.768941,90.25222,92.739071,93.250446,93.822181
1/15/2021 14:14:38.234,90.651438,91.027031,89.766593,90.173608,92.734037,93.263348,93.810245
1/15/2021 14:14:38.734,90.702829,91.068549,89.744932,90.192373,92.746404,93.26514,93.846998
1/15/2021 14:14:39.234,90.664521,91.098711,89.705718,90.182325,92.738999,93.290387,93.83039
1/15/2021 14:14:39.734,90.735535,91.112519,89.72641,90.199805,92.725885,93.264392,93.857292
1/15/2021 14:14:40.234,90.645163,91.145527,89.778695,90.392226,92.739363,93.287072,93.838114
1/15/2021 14:14:40.734,90.730337,91.168444,89.778173,90.317964,92.764433,93.285472,93.853994
1/15/2021 14:14:41.234,90.773023,91.20815,89.841058,90.375116,92.771934,93.284695,93.856438
1/15/2021 14:14:41.734,90.794184,91.240116,89.816276,90.490693,92.789926,93.300391,93.868917
1/15/2021 14:14:42.234,90.789022,91.265056,89.873589,90.528491,92.791492,93.316675,93.896245
1/15/2021 14:14:42.734,90.827161,91.254026,89.930781,90.6622,92.787693,93.323914,93.893365
1/15/2021 14:14:43.234,90.849701,91.292196,89.950329,90.721269,92.812692,93.342938,93.885252
1/15/2021 14:14:43.734,90.859725,91.301991,89.965632,90.666503,92.820778,93.341367,93.915422
1/15/2021 14:14:44.234,90.893236,91.269556,90.034277,90.701621,92.819398,93.351945,93.909442
1/15/2021 14:14:44.734,90.87188,91.305417,90.060245,90.737473,92.835493,93.358844,93.940264
1/15/2021 14:14:45.234,90.880599,91.371589,90.036804,90.829593,92.849096,93.395908,93.934552
1/15/2021 14:14:45.734,90.937715,91.354028,90.032803,90.768152,92.863251,93.37511,93.972634
1/15/2021 14:14:46.234,90.979157,91.36813,90.031968,90.653821,92.887336,93.405638,93.958546
1/15/2021 14:14:46.734,91.026071,91.426312,90.034076,90.652484,92.904834,93.4213,94.000434
1/15/2021 14:14:47.234,91.018761,91.407051,90.019648,90.673893,92.914682,93.430691,94.010286
1/15/2021 14:14:47.734,91.033069,91.412399,90.015576,90.697619,92.939903,93.465575,94.041958
1/15/2021 14:14:48.234,91.076796,91.442803,90.02736,90.747085,92.941264,93.482574,94.031818
1/15/2021 14:14:48.734,91.082457,91.462254,90.048408,90.739419,92.95629,93.493005,94.059733
1/15/2021 14:14:49.234,91.12358,91.490973,90.089747,90.791106,92.978776,93.499856,94.070266
1/15/2021 14:14:49.734,91.15074,91.505727,90.124018,90.854105,92.990148,93.508011,94.087623
1/15/2021 14:14:50.234,91.138367,91.537018,90.122217,90.904689,93.011522,93.537209,94.085544
1/15/2021 14:14:50.734,91.134487,91.535436,90.129823,90.92861,93.025946,93.563134,94.131718
1/15/2021 14:14:51.234,91.156185,91.567479,90.150595,90.916301,93.044197,93.585989,94.147217
1/15/2021 14:14:51.734,91.164421,91.576636,90.162504,90.967044,93.045093,93.591485,94.159155
1/15/2021 14:14:52.234,91.167603,91.57683,90.153739,90.978496,93.067383,93.634938,94.172252
1/15/2021 14:14:52.734,91.199672,91.600402,90.159381,90.991952,93.100739,93.617704,94.179858
1/15/2021 14:14:53.234,91.210874,91.616432,90.182754,91.001086,93.105912,93.638517,94.208498
1/15/2021 14:14:53.734,91.249953,91.648393,90.232156,91.008223,93.120466,93.659514,94.248823
1/15/2021 14:14:54.234,91.28091,91.662577,90.310194,91.055721,93.132179,93.669389,94.240757
1/15/2021 14:14:54.734,91.275194,91.677775,90.363288,91.058048,93.17219,93.704349,94.262841
1/15/2021 14:14:55.234,91.307037,91.7002,90.365717,91.076562,93.192981,93.716404,94.259256
1/15/2021 14:14:55.734,91.293864,91.716674,90.392521,91.083151,93.193542,93.715585,94.297085
1/15/2021 14:14:56.234,91.32639,91.735415,90.33108,91.071327,93.196177,93.73616,94.292359
1/15/2021 14:14:56.734,91.318103,91.742066,90.284892,91.03317,93.212058,93.727205,94.309168
1/15/2021 14:14:57.234,91.347651,91.734616,90.326145,90.957939,93.214985,93.752672,94.317617
1/15/2021 14:14:57.734,91.356975,91.712913,90.318467,90.844338,93.237377,93.735969,94.322534
1/15/2021 14:14:58.234,91.309021,91.653001,90.388146,90.58181,93.26284,93.792257,94.35491
1/15/2021 14:14:58.734,91.246987,91.542695,90.385399,90.535183,93.237693,93.791025,94.363801
1/15/2021 14:14:59.234,91.317354,91.596064,90.378787,90.685943,93.27257,93.797389,94.378907
1/15/2021 14:14:59.734,91.215039,91.609336,90.392054,90.797774,93.280197,93.800877,94.381937
1/15/2021 14:15:00.234,91.212945,91.592762,90.362623,90.77684,93.291283,93.807365,94.394868
1/15/2021 14:15:00.734,91.186143,91.605257,90.333303,90.731203,93.307141,93.832427,94.415794
1/15/2021 14:15:01.234,91.258117,91.596114,90.34369,90.636828,93.308569,93.854555,94.402498
1/15/2021 14:15:01.734,91.287339,91.643267,90.453997,90.636636,93.305009,93.853755,94.432066
1/15/2021 14:15:02.234,91.393913,91.657693,90.468876,90.715846,93.309728,93.878716,94.416541
1/15/2021 14:15:02.734,91.42518,91.635185,90.488188,90.736308,93.342287,93.862519,94.456476
1/15/2021 14:15:03.234,91.44515,91.696755,90.447272,90.784762,93.352573,93.883388,94.446061
1/15/2021 14:15:03.734,91.459553,91.770458,90.333255,90.986648,93.338996,93.896489,94.469748
1/15/2021 14:15:04.234,91.456819,91.828172,90.317658,91.006433,93.369859,93.891477,94.459673
1/15/2021 14:15:04.734,91.466026,91.873696,90.380156,91.017706,93.366251,93.90581,94.484132
1/15/2021 14:15:05.234,91.467596,91.878715,90.330498,91.088668,93.359304,93.906222,94.46936
1/15/2021 14:15:05.734,91.432663,91.869288,90.317631,91.0735,93.375814,93.899274,94.455048
1/15/2021 14:15:06.234,91.422724,91.876586,90.371329,91.091595,93.359472,93.901329,94.455264
1/15/2021 14:15:06.734,91.390253,91.888009,90.477393,91.172639,93.360081,93.904238,94.471977
1/15/2021 14:15:07.234,91.387397,91.90538,90.489471,91.290422,93.391524,93.912686,94.466623
